FacilityID,FacilityName,Street,City,County,State,ZIPCode,Longitude,Latitude,Chemical,PoundsReleased_2018,PoundsReleased_2019,PoundsReleased_2020,PoundsReleased_2021,PoundsReleased_2022,PoundsReleased_5yr_min,PoundsReleased_5yr_sum,PoundsReleased_5yr_max,Pounds_5yr_perc,Cancer_PoundsReleased_5yr_min,Cancer_PoundsReleased_5yr_sum,Cancer_PoundsReleased_5yr_max,Cancer_Pounds_5yr_perc,Cancer_weighted_5yr_sum,Dev_PoundsReleased_5yr_min,Dev_PoundsReleased_5yr_sum,Dev_PoundsReleased_5yr_max,Dev_Pounds_5yr_perc,Dev_weighted_5yr_sum,Asthma_PoundsReleased_5yr_min,Asthma_PoundsReleased_5yr_sum,Asthma_PoundsReleased_5yr_max,Asthma_Pounds_5yr_perc,Asthma_weighted_5yr_sum,population_10km,WhtPercent_10km,NWPercent_10km,HispPercent_10km,BlkPercent_10km,AsianPercent_10km,AmerIndPercent_10km,Under5Percent_10km,ReprodFemPercent_10km,Over64Percent_10km,EduPercent_10km,housing_units_10km,VacPercent_10km,OwnOccPercent_10km,avg_median_income_10km,avg_median_house_value_10km,population_county,WhtPercent_county,NWPercent_county,HispPercent_county,BlkPercent_county,AsianPercent_county,AmerIndPercent_county,Under5Percent_county,ReprodFemPercent_county,Over64Percent_county,EduPercent_county,housing_units_county,VacPercent_county,OwnOccPercent_county,avg_median_income_county,avg_median_house_value_county,WhtPercent_change,NWPercent_change,HispPercent_change,BlkPercent_change,AsianPercent_change,AmerIndPercent_change,Under5Percent_change,ReprodFemPercent_change,Over64Percent_change,EduPercent_change,NAICS,10km_Pounds_sum,10km_Pounds_min,10km_Pounds_max,10km_Cancer_Pounds_sum,10km_Cancer_Pounds_min,10km_Cancer_Pounds_max,10km_Dev_Pounds_sum,10km_Dev_Pounds_min,10km_Dev_Pounds_max,10km_Asthma_Pounds_sum,10km_Asthma_Pounds_min,10km_Asthma_Pounds_max,10km_facnum,Health_Risk_Count
01801LYTRNDRAGO,BOYD CORP INC.,55 DRAGON CT.,WOBURN,MIDDLESEX,MA,1801,-71.128533,42.51225,Trichloroethylene,16215,18600,18046,18717,14670,14670,86248,18717,61.27093173,14670,86248,18717,68.78488622,86248,14670,86248,18717,80.97896093,51748.8,0,0,0,0,0,178017.7586,0.853066132,0.146933868,0.036124464,0.022519699,0.081901087,0.000209403,0.060870154,0.209204049,0.180130289,0.041150122,70511.05463,0.033382581,0.966617419,121179.5362,577697.2414,1605899,0.752374215,0.247625785,0.080523744,0.052699454,0.124523398,0.002006976,0.053289155,0.241704491,0.152894422,0.063462463,641278,0.045889614,0.954110386,106202,540300,13.38322264,-40.6629368,-55.13812137,-57.26768131,-34.2283555,-89.56625448,14.22615806,-13.44635403,17.81351225,-35.15832833,Power Boiler and Heat Exchanger Manufacturing,8931065.55,1174502.42,2206822.91,2164468.3,353785.8,536782.62,8424930.98,1091741.41,2073540.24,0,0,0,7,2
0180WLBNYM99SBE,CURIA MASSACHUSETTS INC.,99 S BEDFORD ST,BURLINGTON,MIDDLESEX,MA,1803,-71.19335,42.48324,N-Methyl-2-pyrrolidone,24933,8230.5,26912,20753,21063,8230.5,101891.5,26912,69.30012881,0,0,0,0,0,8230.5,101891.5,26912,85.18677544,81513.2,0,0,0,0,0,168903.8772,0.771286013,0.228713987,0.035991331,0.023782993,0.151897185,0.001317426,0.054126769,0.210267695,0.184334915,0.037776903,66124.80891,0.039302663,0.960697337,139382.9571,680009.7222,1605899,0.752374215,0.247625785,0.080523744,0.052699454,0.124523398,0.002006976,0.053289155,0.241704491,0.152894422,0.063462463,641278,0.045889614,0.954110386,106202,540300,2.513615915,-7.637249101,-55.30345595,-54.87051302,21.98284606,-34.35762579,1.571828491,-13.00629349,20.56353122,-40.47362533,Pharmaceutical Preparation Manufacturing,8597439.51,1120832.02,2118054.76,1663373.32,272516.8,407007.52,8592389.98,1119330.01,2114537.24,0,0,0,7,1
01810CMBRD5FRNT,CAMBRIDGE ISOTOPE LABORATORIES  INC,50 FRONTAGE RD,ANDOVER,ESSEX,MA,1810,-71.18155,42.63173,Dichloromethane (Methylene chloride),1500,#NUM!,3517.52,#NUM!,#NUM!,1500,5017.52,3517.52,32.1597252,1500,5017.52,3517.52,43.58093602,4014.016,0,0,0,0,0,0,0,0,0,0,101463.5965,0.778480649,0.221519351,0.169667,0.037266275,0.084406187,0.000522293,0.054631801,0.221163378,0.145181484,0.07295536,37753.49232,0.033106053,0.966893947,115823.5244,466926.1905,787038,0.782225255,0.217774745,0.214139597,0.043151665,0.034655252,0.001663198,0.055966802,0.222956198,0.170995555,0.103135556,313956,0.053198537,0.946801463,82225,436600,-0.47871191,1.719485634,-20.76803992,-13.6388471,143.5595848,-68.59709284,-2.385343871,-0.804113031,-15.09634042,-29.26264982,All Other Basic Organic Chemical Manufacturing,9082946.35,1201980.02,2239959.71,2164458.3,353775.8,536772.62,8576811.78,1119219.01,2106677.04,0,0,0,2,1
01810RYTHN350LO,RAYTHEON CO,350 - 362 LOWELL ST,ANDOVER,ESSEX,MA,1810,-71.19017,42.64385,N-Methyl-2-pyrrolidone,23543,23615,29591,24137,27541,23543,128427,29591,71.01760412,0,0,0,0,0,23543,128427,29591,85.87376556,102741.6,0,0,0,0,0,122356.0037,0.7100288,0.2899712,0.302218026,0.0408811,0.070299892,0.000783122,0.058237613,0.229211736,0.138571229,0.118576882,45127.4585,0.035051764,0.964948236,102393.1237,426386.4583,787038,0.782225255,0.217774745,0.214139597,0.043151665,0.034655252,0.001663198,0.055966802,0.222956198,0.170995555,0.103135556,313956,0.053198537,0.946801463,82225,436600,-9.22962468,33.15189512,41.13131348,-5.261825376,102.8549446,-52.91465524,4.057424217,2.805725008,-18.96208719,14.97187392,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,9082946.35,1201980.02,2239959.71,2164458.3,353775.8,536772.62,8576811.78,1119219.01,2106677.04,0,0,0,2,1
01845PHRMC70FLA,VERANOVA L.P.,70 FLAGSHIP DR,NORTH ANDOVER,ESSEX,MA,1845,-71.10869,42.6562,Dichloromethane (Methylene chloride),114522.01,129765.15,87148.07,81259,88390.81,81259,501085.04,129765.15,89.5234006,81259,501084.98,129765.1,92.0137398,400867.984,0,0,0,0,0,0,0,0,0,0,104692.9684,0.711103958,0.288896042,0.309345389,0.035983905,0.069652044,0.00141401,0.060088837,0.224053808,0.138542896,0.114383785,38889.31054,0.044650015,0.955349985,112963.7882,471625.3012,787038,0.782225255,0.217774745,0.214139597,0.043151665,0.034655252,0.001663198,0.055966802,0.222956198,0.170995555,0.103135556,313956,0.053198537,0.946801463,82225,436600,-9.092176013,32.65819316,44.45968614,-16.61062238,100.9855384,-14.98244047,7.36514223,0.492298767,-18.97865658,10.90625649,Pharmaceutical Preparation Manufacturing,8981064.85,1193759.52,2213057.71,2164468.3,353785.8,536782.62,8474930.28,1110998.51,2079775.04,0,0,0,2,1
01851MCMNC100CH,MACOM TECHNOLOGY SOLUTIONS INC,100 CHELMSFORD ST,LOWELL,MIDDLESEX,MA,1851,-71.31736,42.63545,N-Methyl-2-pyrrolidone,29934,41007,38284.6,27598.6,30644.8,27598.6,167469,41007,75.91240876,0,0,0,0,0,27598.6,167469,41007,88.06354659,133975.2,0,0,0,0,0,185735.7148,0.706918822,0.293081178,0.128093711,0.06759844,0.152070875,0.004265148,0.059503646,0.241829012,0.137604034,0.123805472,70471.01233,0.037071536,0.962928464,86103.12782,333134.0741,1605899,0.752374215,0.247625785,0.080523744,0.052699454,0.124523398,0.002006976,0.053289155,0.241704491,0.152894422,0.063462463,641278,0.045889614,0.954110386,106202,540300,-6.041593668,18.35648618,59.07570196,28.27161513,22.12233032,112.5162058,11.66183105,0.051517802,-10.00061876,95.0845701,Semiconductor and Related Device Manufacturing,9161958.774,1219112.337,2255809.104,2078851.769,339187.1171,518225.939,8655182.74,1136272.01,2122339.12,470.96857,63.21707,118.919,0,1
01887CRSNS730MA,COVESTRO LLC,730 MAIN ST,WILMINGTON,MIDDLESEX,MA,1887,-71.158455,42.535761,N-Methyl-2-pyrrolidone,18736.04,15309.33,7498.11,#NUM!,#NUM!,7498.11,41543.48,18736.04,61.31386861,0,0,0,0,0,7498.11,41543.48,18736.04,81.02189781,33234.784,0,0,0,0,0,147038.9003,0.845857445,0.154142555,0.033924918,0.026845255,0.082803631,0.000476064,0.058909501,0.211763237,0.177481158,0.043007951,56799.88493,0.035884715,0.964115285,115520.9826,517052.9915,1605899,0.752374215,0.247625785,0.080523744,0.052699454,0.124523398,0.002006976,0.053289155,0.241704491,0.152894422,0.063462463,641278,0.045889614,0.954110386,106202,540300,12.42509744,-37.7518155,-57.86967154,-49.059709,-33.50355658,-76.27950672,10.54688553,-12.3875453,16.08085876,-32.2308827,Plastics Material and Resin Manufacturing,9098534.55,1202101.02,2247829.91,2164468.3,353785.8,536782.62,8592399.98,1119340.01,2114547.24,0,0,0,7,1
01887KCHMM850MA,KOCH SEPARATION SOLUTIONS INC.,850 MAIN ST,WILMINGTON,MIDDLESEX,MA,1887,-71.157494,42.52934,N-Methyl-2-pyrrolidone,1023125,1027751,1034567,843902,752739,752739,4682084,1034567,97.12322885,0,0,0,0,0,752739,4682084,1034567,98.62601975,3745667.2,0,0,0,0,0,154355.6032,0.840347562,0.159652438,0.035438223,0.027803632,0.085764794,0.000453498,0.059916886,0.211935584,0.177243344,0.042814904,60086.72169,0.03642785,0.96357215,116663.9754,538269.6,1605899,0.752374215,0.247625785,0.080523744,0.052699454,0.124523398,0.002006976,0.053289155,0.241704491,0.152894422,0.063462463,641278,0.045889614,0.954110386,106202,540300,11.69276465,-35.52673093,-55.99034427,-47.24113722,-31.12555918,-77.4038961,12.43729859,-12.31624062,15.92531726,-32.53507242,All Other Miscellaneous Manufacturing,9098534.55,1202101.02,2247829.91,2164468.3,353785.8,536782.62,8592399.98,1119340.01,2114547.24,0,0,0,7,1
01887SRFCC100EA,ALLCOAT TECHNOLOGY INC,100 EAMES ST,WILMINGTON,MIDDLESEX,MA,1887,-71.153682,42.531376,N-Methyl-2-pyrrolidone,120,20563,9895,10404,4448,120,45430,20563,63.67539717,0,0,0,0,0,120,45430,20563,82.22413053,36344,0,0,0,0,0,154357.7584,0.842712155,0.157287845,0.035053813,0.027615545,0.084474363,0.000453492,0.060206138,0.211925312,0.176567705,0.042746257,60179.30423,0.036388124,0.963611876,115914.2397,524744.3548,1605899,0.752374215,0.247625785,0.080523744,0.052699454,0.124523398,0.002006976,0.053289155,0.241704491,0.152894422,0.063462463,641278,0.045889614,0.954110386,106202,540300,12.0070489,-36.48163701,-56.46773091,-47.59804406,-32.16185478,-77.40421159,12.98009534,-12.32049029,15.48341803,-32.64324218,Paint and Coating Manufacturing,9098534.55,1202101.02,2247829.91,2164468.3,353785.8,536782.62,8592399.98,1119340.01,2114547.24,0,0,0,7,1
01905CLHTH638SU,CL HAUTHAWAY & SONS CORP,638 SUMMER ST,LYNN,ESSEX,MA,1905,-70.97425,42.45769,N-Methyl-2-pyrrolidone,924,3890,111,2793,7860.2,111,15578.2,7860.2,42.8939459,0,0,0,0,0,111,15578.2,7860.2,73.33619579,12462.56,0,0,0,0,0,264753.439,0.663408773,0.336591227,0.277370988,0.094223327,0.061744505,0.002147795,0.064529923,0.233608398,0.147777321,0.151233459,101413.6152,0.050221044,0.949778956,85874.15837,425920.0855,787038,0.782225255,0.217774745,0.214139597,0.043151665,0.034655252,0.001663198,0.055966802,0.222956198,0.170995555,0.103135556,313956,0.053198537,0.946801463,82225,436600,-15.18954811,54.5593481,29.52811733,118.3538616,78.16781712,29.13648336,15.30035722,4.777709719,-13.57826772,46.63561677,Adhesive Manufacturing,6733704.18,815230.61,1665060.24,95534,18057,24611,6733672.18,815228.61,1665060.24,0,0,0,1,1
01949BSTKDBOSTO,BOSTIK MANUFACTURING PLANT,211 BOSTON ST,MIDDLETON,ESSEX,MA,1949,-71.029235,42.569383,"Tetrabromobisphenol A, N-Methyl-2-pyrrolidone",6,14200,17,2,4200,2,18432,14200,55.13095749,0,32,17,20.82438815,0,0,18400,14200,78.31687419,14720,0,0,0,0,0,86035.10169,0.9238573,0.0761427,0.036062136,0.013968526,0.03070364,0.001084459,0.052615401,0.190896774,0.211787652,0.051608564,33889.62771,0.032095323,0.967904677,127410.4366,543982.4324,787038,0.782225255,0.217774745,0.214139597,0.043151665,0.034655252,0.001663198,0.055966802,0.222956198,0.170995555,0.103135556,313956,0.053198537,0.946801463,82225,436600,18.10629926,-65.03602853,-83.1595199,-67.62923041,-11.40263505,-34.79676163,-5.988194778,-14.37924766,23.855647,-49.96045365,Adhesive Manufacturing,8931065.55,1174502.42,2206822.91,2164468.3,353785.8,536782.62,8424930.98,1091741.41,2073540.24,0,0,0,1,2
01950NNSPC3MALC,UNION SPECIALTIES INC,3 MALCOLM HOYT DR,NEWBURYPORT,ESSEX,MA,1950,-70.89044,42.7964,N-Methyl-2-pyrrolidone,272,110,1069,84,63,63,1598,1069,20.48089309,0,0,0,0,0,63,1598,1069,63.5895234,1278.4,0,0,0,0,0,40968.62833,0.946750248,0.053249752,0.032209017,0.007932071,0.015632411,0.00019908,0.040232147,0.191112569,0.20523905,0.034641485,18041.14615,0.087908803,0.912091197,116274.5,498246.1538,787038,0.782225255,0.217774745,0.214139597,0.043151665,0.034655252,0.001663198,0.055966802,0.222956198,0.170995555,0.103135556,313956,0.053198537,0.946801463,82225,436600,21.03294314,-75.54824267,-84.95886917,-81.61815684,-54.89165237,-88.03030258,-28.11426479,-14.28245961,20.02595594,-66.41169535,Paint and Coating Manufacturing,731447.6,11264.6,244099.4,725087,10649,241429,48746.6,615.6,23510.4,0,0,0,2,1
01950PLYRG9OPPO,PCI SYNTHESIS,9 OPPORTUNITY WAY,NEWBURYPORT,ESSEX,MA,1950,-70.889559,42.803412,"Acrylonitrile, Dichloromethane (Methylene chloride), 1,4-Dioxane",145185,74388,95694,126005,241429,10649,725087,241429,92.61485616,10649,725087,241429,94.63288965,546160.8,0,42386,20840,82.39587806,19042.2,0,0,0,0,0,45268.64629,0.941041843,0.058958157,0.033818947,0.007835636,0.015650725,0.000623796,0.039861965,0.198656092,0.196237952,0.035997665,20198.44766,0.087901283,0.912098717,109579.7209,469177.2727,787038,0.782225255,0.217774745,0.214139597,0.043151665,0.034655252,0.001663198,0.055966802,0.222956198,0.170995555,0.103135556,313956,0.053198537,0.946801463,82225,436600,20.30317837,-72.92700011,-84.20705572,-81.84163701,-54.83880872,-62.49418658,-28.77569619,-10.89904906,14.76201934,-65.09674638,Pharmaceutical Preparation Manufacturing,731447.6,11264.6,244099.4,725087,10649,241429,48746.6,615.6,23510.4,0,0,0,2,2
0196WSYNVN1CENT,SYNVENTIVE MOLDING SOLUTIONS,10 CENTENNIAL DR,PEABODY,ESSEX,MA,1960,-70.95231,42.5245,1-Bromopropane,#NUM!,#NUM!,#NUM!,10,#NUM!,10,10,10,2.576212967,10,10,10,19.27866037,6,10,10,10,52.16831258,6,0,0,0,0,0,259694.4233,0.7468611,0.2531389,0.215150165,0.07039864,0.034551465,0.002347461,0.059574454,0.236813047,0.170441844,0.122120023,105857.4333,0.03733763,0.96266237,87984.55981,426416.5138,787038,0.782225255,0.217774745,0.214139597,0.043151665,0.034655252,0.001663198,0.055966802,0.222956198,0.170995555,0.103135556,313956,0.053198537,0.946801463,82225,436600,-4.520968122,16.23886845,0.471920048,63.14234965,-0.299483375,41.1414314,6.446056538,6.215054521,-0.32381635,18.40729602,,7132897.72,888259.11,1767913.39,596618.98,99316,154376.1,6631780.68,806998.11,1638148.24,0,0,0,2,2
02062THSVG259LE,SAVOGRAN CO,259 LENOX ST,NORWOOD,NORFOLK,MA,2062,-71.19858,42.18639,Dichloromethane (Methylene chloride),3645,#NUM!,#NUM!,#NUM!,#NUM!,3645,3645,3645,32.63203091,3645,3645,3645,43.96736797,2916,0,0,0,0,0,0,0,0,0,0,108062.0888,0.847911987,0.152088013,0.053748804,0.04726418,0.060446778,0.00133708,0.060407321,0.212817025,0.184055646,0.047722485,43283.9554,0.04431505,0.95568495,124364.8235,552075.8621,703740,0.761242789,0.238757211,0.047264615,0.071770824,0.113786342,0.00145082,0.053244096,0.228580157,0.168484099,0.059199166,280180,0.043589835,0.956410165,105320,491000,11.38522423,-36.30013849,13.71890792,-34.14569171,-46.87694713,-7.83967334,13.45355693,-6.89610722,9.242146421,-19.38655848,Paint and Coating Manufacturing,3683,3649,3654,3645,3645,3645,38,4,9,0,0,0,1,1
02081CLLHN18IND,CALLAHAN CHEMICAL CO LLC,18 INDUSTRIAL RD,WALPOLE,NORFOLK,MA,2081,-71.26968,42.11921,N-Methyl-2-pyrrolidone,7,4,9,9,9,4,38,9,2.447402319,0,0,0,0,0,4,38,9,52.08243881,30.4,0,0,0,0,0,62108.42915,0.841399021,0.158600979,0.058477801,0.047631102,0.060922828,0.001743871,0.061233117,0.200194037,0.154752218,0.048881243,22350.02737,0.035519762,0.964480238,127482.2,499233.3333,703740,0.761242789,0.238757211,0.047264615,0.071770824,0.113786342,0.00145082,0.053244096,0.228580157,0.168484099,0.059199166,280180,0.043589835,0.956410165,105320,491000,10.52965405,-33.57227689,23.72427316,-33.63445078,-46.45857594,20.19902721,15.00452011,-12.41845342,-8.150253652,-17.42917034,Other Chemical and Allied Products Merchant Wholesalers,3683,3649,3654,3645,3645,3645,38,4,9,0,0,0,1,1
02370NTNLC254BE,NATIONAL COATING CORP,105 IND US TRIAL WAY,ROCKLAND,PLYMOUTH,MA,2370,-70.902222,42.100833,Formaldehyde,#NUM!,184,1318.6,796,874.2,184,3172.8,1318.6,22.32717905,184,3172.8,1318.6,35.68054959,3172.8,0,0,0,0,0,184,3172.8,1318.6,62.3443538,3180.033925,85872.98791,0.893309962,0.106690038,0.028473335,0.036279124,0.017789863,0.001282004,0.065548993,0.225740137,0.148867674,0.0499379,31716.43742,0.037541401,0.962458599,109110.1014,411185.5072,518597,0.820639148,0.179360852,0.040493871,0.094100043,0.015183273,0.001511771,0.052794366,0.211480205,0.181202359,0.071684371,208056,0.085078056,0.914921944,92906,386600,8.855392161,-40.51654179,-29.68482804,-61.44621948,17.16750932,-15.19850944,24.15906682,6.742915715,-17.84451679,-30.33641823,All Other Converted Paper Product Manufacturing,83024,774.2,20195.6,83024,774.2,20195.6,2973.2,0,2383,3172.8,184,1318.6,1,2
02370TCCNTAIRST,HOLCIM SOLUTIONS & PRODUCTS US LLC,56 AIR STATION INDUSTRIAL PARK,ROCKLAND,PLYMOUTH,MA,2370,-70.911287,42.159852,"Dichloromethane (Methylene chloride), Trichloroethylene, 1-Bromopropane",16796,16294,17319,18877,7592,590.2,79851.2,18877,61.52855303,590.2,79851.2,18877,68.95663375,61502.4,0,2973.2,2383,67.79733791,1429.8,0,0,0,0,0,105449.9209,0.88645613,0.11354387,0.027741723,0.035368996,0.04271358,0.000862013,0.055537876,0.221335568,0.169833998,0.043090837,43254.72392,0.04438732,0.95561268,111812.236,451913.3333,518597,0.820639148,0.179360852,0.040493871,0.094100043,0.015183273,0.001511771,0.052794366,0.211480205,0.181202359,0.071684371,208056,0.085078056,0.914921944,92906,386600,8.020209881,-36.69528835,-31.49155197,-62.41341092,181.3199722,-42.97991289,5.196595168,4.660182004,-6.273848612,-39.88809997,Adhesive Manufacturing,83024,774.2,20195.6,83024,774.2,20195.6,2973.2,0,2383,3172.8,184,1318.6,1,2
02809DXNND386ME,SAINT-GOBAIN,386 METACOM AVE,BRISTOL,BRISTOL,RI,2809,-71.258333,41.678611,N-Methyl-2-pyrrolidone,92469.07,77680.32,76989.42,86226.04,88326.87,76989.42,421691.72,92469.07,86.56075569,0,0,0,0,0,76989.42,421691.72,92469.07,92.48604551,337353.376,0,0,0,0,0,68240.65056,0.909797914,0.090202086,0.053206804,0.01988552,0.01623112,0.001777155,0.040176459,0.216722814,0.197883046,0.123927885,31610.66949,0.11301889,0.88698111,86545.96774,343673.8462,48645,0.933086648,0.066913352,0.031370131,0.012087573,0.019960942,0.001253983,0.04086751,0.213773255,0.19886936,0.09253601,21110,0.101800095,0.898199905,85413,364500,-2.495881161,34.80431518,69.60976325,64.51209809,-18.68560011,41.72085227,-1.69095453,1.379760619,-0.495960465,33.92395453,All Other Plastics Product Manufacturing,450215.45,81963.15,99302.07,28523.73,4973.73,6833,423509.72,77083.42,93560.07,26705.73,4879.73,5742,0,1
02816RHDST498WA,NORAMCO COVENTRY LLC,498 WASHINGTON ST,COVENTRY,KENT,RI,2816,-71.538618,41.693466,Dichloromethane (Methylene chloride),#NUM!,#NUM!,4250,2225,#NUM!,2225,6475,4250,34.47831687,2225,6475,4250,45.6419064,5180,0,0,0,0,0,0,0,0,0,0,93659.07724,0.891427866,0.108572134,0.050936465,0.017766803,0.039807059,0.001313786,0.052198489,0.220055551,0.180659162,0.075204875,42486.55244,0.06692029,0.93307971,85634.55405,283949.3333,164122,0.904717223,0.095282777,0.053728324,0.017931782,0.029545095,0.002955119,0.048713762,0.211732735,0.188701088,0.075639846,74526,0.059589942,0.940410058,75857,247700,-1.468896139,13.94728062,-5.196251015,-0.92003891,34.73322539,-55.54202301,7.153475329,3.930811927,-4.261727457,-0.575055878,Medicinal and Botanical Manufacturing,34998.73,7198.73,11083,34998.73,7198.73,11083,1818,94,1091,26705.73,4879.73,5742,0,1
02852TRYPL21CRI,TORAY PLASTICS (AMERICA) INC,50 BELVER AVE,NORTH KINGSTOWN,WASHINGTON,RI,2852,-71.427317,41.592096,Acetaldehyde,5742,5340,4879.73,5370,5374,4879.73,26705.73,5742,38.38557321,4879.73,26705.73,5742,49.20566767,16023.438,0,0,0,0,0,4879.73,26705.73,5742,71.53284672,25410.90567,28253.98157,0.911791935,0.088208065,0.03634427,0.006555042,0.03537501,0.003694466,0.0524576,0.184267095,0.218213193,0.038849093,12994.53387,0.094965196,0.905034804,98334.27586,417617.8571,126139,0.927778086,0.072221914,0.033399662,0.012224609,0.021848913,0.005922038,0.037886776,0.217672568,0.206684689,0.053073236,64361,0.219713802,0.780286198,86970,359300,-1.723057597,22.13476482,8.816278807,-46.37830853,61.90741524,-37.61496596,38.45886527,-15.34666165,5.577821942,-26.80097141,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,456690.45,84188.15,103552.07,34998.73,7198.73,11083,423509.72,77083.42,93560.07,26705.73,4879.73,5742,0,2
02861TKNRP505CE,TEKNOR APEX CO,505 CENTRAL AVE,PAWTUCKET,PROVIDENCE,RI,2861,-71.3637,41.8855,Di(2-ethylhexyl) phthalate,2311.02,1874.03,1060,686,1808,686,7739.05,2311.02,27.86603693,686,7739.05,2311.02,40.1459854,4643.43,686,7739.05,2311.02,67.66852726,7739.05,0,0,0,0,0,221294.7369,0.693460308,0.306539692,0.226192973,0.110296703,0.034460521,0.002326301,0.060470044,0.245780306,0.142559775,0.153982481,92837.35693,0.092517093,0.907482907,72828.98953,291527.9239,636161,0.709763723,0.290236277,0.233601242,0.095101712,0.04258356,0.004137317,0.057156915,0.240302376,0.153076029,0.1373112,266624,0.096532945,0.903467055,62323,248500,-2.297020109,5.617290726,-3.171331147,15.9776215,-19.07552888,-43.77273177,5.796551003,2.27959853,-6.869955357,12.14123948,Custom Compounding of Purchased Resins,10134.96,810,3546.02,10134.96,810,3546.02,9557.05,780,3402.02,577.91,30,144,0,2
02895TCHNC300PA,TECHNIC INC ENGINEERED POWDERS DIV,300 PARK EAST DR,WOONSOCKET,PROVIDENCE,RI,2895,-71.471,41.9999,Formaldehyde,30,144,132,142,129.91,30,577.91,144,8.115070846,30,577.91,144,24.17346501,577.91,0,0,0,0,0,30,577.91,144,55.98969515,579.227624,90246.80724,0.805818085,0.194181915,0.118652754,0.052772826,0.046007926,0.00392323,0.065665082,0.220513915,0.158542704,0.115892349,38472.90967,0.088092267,0.911907733,78691.84932,275457.5342,636161,0.709763723,0.290236277,0.233601242,0.095101712,0.04258356,0.004137317,0.057156915,0.240302376,0.153076029,0.1373112,266624,0.096532945,0.903467055,62323,248500,13.53328695,-33.09522933,-49.20713911,-44.50906829,8.041521641,-5.174553264,14.88563106,-8.234816951,3.571215105,-15.59876441,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",8316.96,716,2455.02,8316.96,716,2455.02,7739.05,686,2311.02,577.91,30,144,0,2
02905CHMPK167MI,SAFETY-KLEEN SYSTEMS INC.,167 MILL ST,CRANSTON,PROVIDENCE,RI,2905,-71.413515,41.765944,Tetrachloroethylene,94,1091,633,#NUM!,#NUM!,94,1818,1091,20.56676685,94,1818,1091,34.22069558,1454.4,94,1818,1091,63.63246028,1090.8,0,0,0,0,0,275722.0167,0.679264529,0.320735471,0.274404432,0.097177524,0.054377137,0.006856413,0.055702836,0.241514568,0.151269851,0.142505074,116727.772,0.09221946,0.90778054,67461.68398,259530.531,636161,0.709763723,0.290236277,0.233601242,0.095101712,0.04258356,0.004137317,0.057156915,0.240302376,0.153076029,0.1373112,266624,0.096532945,0.903467055,62323,248500,-4.297091202,10.50840193,17.46702589,2.182728328,27.69514139,65.72121086,-2.544012327,0.504444317,-1.179922766,3.78255687,Hazardous Waste Treatment and Disposal,464429.5,84874.15,105863.09,42737.78,7884.73,13394.02,431248.77,77769.42,95871.09,26705.73,4879.73,5742,0,2
03051CHMRC16FLA,PARKER HANNIFIN CORP CHOMERICS DIV,16 FLAGSTONE DR,HUDSON,HILLSBOROUGH,NH,3051,-71.431,42.731,Tetrabromobisphenol A,47.5,68.4,36.9,31.6,18.1,18.1,202.5,68.4,6.225848003,18.1,202.5,68.4,22.49892658,0,0,0,0,0,0,0,0,0,0,0,105586.8071,0.845569619,0.154430381,0.103003819,0.03115609,0.065684387,0.000627948,0.056181704,0.215450037,0.163667088,0.084053951,43025.19701,0.035191464,0.964808536,91832.10345,295988.5057,415305,0.879069599,0.120930401,0.070760044,0.027326904,0.041966747,0.00117504,0.052067757,0.222060895,0.157005093,0.076398368,172201,0.054343471,0.945656529,82099,287900,-3.810845026,27.70186814,45.56777195,14.01251053,56.51531502,-46.55939905,7.901141192,-2.977047533,4.243171517,10.02061076,Semiconductor and Related Device Manufacturing,351161.4236,59402.91707,89773.394,673.46857,81.31707,187.319,350487.96,59321.6,89586.08,470.96857,63.21707,118.919,3,1
03060PCDHS3EAST,WORTHEN INDUSTRIES INC UPACO DIV,3 E SPITBROOK RD,NASHUA,HILLSBOROUGH,NH,3060,-71.438582,42.710417,N-Methyl-2-pyrrolidone,21989,17276,20969,26680,11550,11550,98464,26680,69.04250751,0,0,0,0,0,11550,98464,26680,85.05796479,78771.2,0,0,0,0,0,95677.4439,0.833857515,0.166142485,0.108529982,0.031963406,0.072050883,0.000689818,0.057608452,0.216454118,0.160797804,0.093076162,38803.24545,0.03652346,0.96347654,91732.98795,301927.1605,415305,0.879069599,0.120930401,0.070760044,0.027326904,0.041966747,0.00117504,0.052067757,0.222060895,0.157005093,0.076398368,172201,0.054343471,0.945656529,82099,287900,-5.143174632,37.38686421,53.37749382,16.9668011,71.68564991,-41.2941056,10.64131597,-2.524882786,2.415661505,21.83004086,Adhesive Manufacturing,351161.4236,59402.91707,89773.394,673.46857,81.31707,187.319,350487.96,59321.6,89586.08,470.96857,63.21707,118.919,3,1
